id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
3826,- Piaggio Vespa Sprint 2015 Up Full iget 2021 !,34.800.000 đ,22.2 tr,26.06 tr,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","- Piaggio Vespa Sprint 2015 Up Full iget 2021 ! 
- BSTP Chính Chủ Công Chứng Sang Tên !
- Máy Móc Zin ! Êm Ru ! 
- Đồ Chơi .. Choá Led 2 Tầng iget , Hậu iget ,Cùm Mạ Crom , Baga , Nút mở yên iget ..Full Ốc Salaya ..
- Giá 34 triệu 800 hà 
- LH ***",Piaggio,Vespa,2015,1,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123771352.htm,2025-11-28 15:50:25,34.8,17.653273,1,Giá CAO bất thường. AI dự đoán: 17.65 tr. (Cao hơn 97%)
3834,SH Ý,180.000.000 đ,95.08 tr,111.62 tr,"Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",Xe chạy bình thường do không còn nhu cầu nữa cần bán lại cho những anh chị em nào cần ạ,Honda,SH,2010,5464,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123760011.htm,2025-11-28 15:50:25,180.0,91.4885,1,Giá CAO bất thường. AI dự đoán: 91.49 tr. (Cao hơn 97%)
3837,Rebel dáng cafe 125 úp 150,25.500.000 đ,,,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","Xe mới mua 1 tháng , còn keng ít chạy!!!
Giấy tờ đầy đủ 
Xe chưa vết trầy
Ae qt zalo: ***!",RebelUSA,Dòng khác,2008,50,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123751482.htm,2025-11-28 15:50:25,25.5,13.247115,1,Giá CAO bất thường. AI dự đoán: 13.25 tr. (Cao hơn 92%)
3846,Bán wave thái 110ME full option,46.800.000 đ,22.73 tr,26.69 tr,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","Wave thái 110 ME bst64 9 chủ ( bao kí ) 
Em dọn full option real 
-Trợ lực ohlins real 
- Phuộc ohlins real
- MSD real 
- Excel rim căm nova vỏ dunlopT900 
— Cục máy nhẹ như xe điện 
— Bxc funeo 125 
Dọn từ trong cái sườn đi ra 
Giá chỉ 4X.xxxx bằng con wave alpha lên thôi nha ae . Xem xe sài gòn",Honda,Wave,1999,20000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123723578.htm,2025-11-28 15:50:25,46.8,19.93164,1,Giá CAO bất thường. AI dự đoán: 19.93 tr. (Cao hơn 135%)
3871,Bán xe SH 350i mới đi 3000km,125.000.000 đ,74.21 tr,87.11 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Xe SH 350i máy thái
Xe nữ đi, mới đi 3000km
Xe đẹp ko trầy xước
Xem xe tại Gò Vấp
Giá 125tr ( bớt lộc)",Honda,SH,2023,3000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123646095.htm,2025-11-28 15:50:25,125.0,71.33918,1,Giá CAO bất thường. AI dự đoán: 71.34 tr. (Cao hơn 75%)
3886,Wr155 biển sg,72.000.000 đ,43.1 tr,50.59 tr,"Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",12/2023 zin đập thùng chính chủ xem xe tại gò vấp,Yamaha,Dòng khác,2023,13000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123607568.htm,2025-11-28 15:50:25,72.0,26.671946,1,Giá CAO bất thường. AI dự đoán: 26.67 tr. (Cao hơn 170%)
3898,MSX chính chủ Full đồ chơi chính hãng + đồ zin,40.000.000 đ,13.8 tr,16.2 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Honda Msx125 Thái 2014 (xe dư trùm mền)
BSTP 
Ngoại hình đẹp lên full hàng chính hãng ( ko phải Thái)
Cần ra đi con msx nhập Thái như ảnh ... 
Xe đẹp như hình
Mâm cnc
Bô hotlap
Đèn led full bộ.
Hạ phuộc, ghi đông composimo
Phuộc nitron R3
Tất cả đồ chơi Auth nhập trực tiếp từ Us về.
Tặng kèm Full thùng đồ zin ( mâm + bánh, phuộc, dè sau,...)
Odo 25k ( lâu rồi ko đi nên ko nhớ chính xác)
Giá chỉ 40.000k ( trả giá đi ạ chứ ko biết bán đc giá bnhiu)
Xem xe: Gò Vấp
Liên hệ: *** ( Khánh)",Honda,MSX 125,2014,25000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123399642.htm,2025-11-28 15:50:25,40.0,16.000462,1,Giá CAO bất thường. AI dự đoán: 16.00 tr. (Cao hơn 150%)
3912,Sắp xuất cảnh bán xe Honda 68 tâm huyết,55.000.000 đ,14.97 tr,17.58 tr,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Sắp xuất cảnh cần nhượng lại con xe Honda 68 chính chủ đứng tên bán, BSTP mới ĐK 2020. Xe tâm huyết được chọn lọc từng món phụ tùng, toàn bộ zin 90%, nay xin chia sẻ lại cho người hữu duyên 👍",Honda,67,2020,12345,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121840585.htm,2025-11-28 15:50:25,55.0,16.973507,1,Giá CAO bất thường. AI dự đoán: 16.97 tr. (Cao hơn 224%)
3969,"Cần bán xe Future X, FI, ít đi, đi giữ kỹ.",37.000.000 đ,25.54 tr,29.98 tr,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Xe Future X FI, 2010, chính chủ, phiên bản hiếm, giữ xe kỹ, ít đi nên cần sang lại. 
Liên hệ để xem xe và giấy tờ. Giảm giá cho các bạn có thiện chí muốn mua

Miễn đăng tin lại
Cảm ơn rất nhiều các bạn đã quan tâm",Honda,Future,2010,63333,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/122062019.htm,2025-11-28 15:50:25,37.0,18.537758,1,Giá CAO bất thường. AI dự đoán: 18.54 tr. (Cao hơn 100%)
3971,Honda wave 100 màu xanh xe đầu-nồi chưa mở số TP,14.300.000 đ,7.21 tr,8.46 tr,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","Honda wave 100 màu xanh tem xương cá,đời cuối 2007,sơn zin mới đẹp không trầy,máy êm zin nguyên thủy chưa sửa chữa,đầu-nồi chưa mở,nhà sử dụng kỹ nên còn mới đẹp,bình kèn đề sindan đang hoạt động tốt,mua về chạy liền,số xe tphcm ngay chủ đang sd bán giá 14,3 triệu,công chứng cho người mua liền",Honda,Wave,2007,24500,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123402006.htm,2025-11-28 15:50:25,14.3,6.7987328,1,Giá CAO bất thường. AI dự đoán: 6.80 tr. (Cao hơn 110%)
3974,THANH LÝ XE VESPA LX125 2017,6.000.000 đ,36.61 tr,42.98 tr,"Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","Thanh lý xe vespa lx 125 2017 
Tình trạng xe máy bao êm bao bóc,dàn ngoài đẹp lung linh
Gtdd bstp cavet gốc 
6tr cho em nó ra đi (fix thêm xăng cộ cho ae nhanh lẹ) 
Xem xe tại cửa hàng 394 phạm văn chiêu,p9,gò vấp",Piaggio,Vespa,2018,3000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123399052.htm,2025-11-28 15:50:25,6.0,41.707447,1,Giá RẺ bất thường. AI dự đoán: 41.71 tr. (Thấp hơn 86%)
3983,Future huyền thoại - đỏ đô,42.000.000 đ,26.94 tr,31.63 tr,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","Xe chính hãng, xuất xứ Nhật bản, bảo quản tốt
Đời xe 2008, máy chạy êm, bền bỉ
Liên hệ: Mr. Phương : ***",Honda,Future,2008,40000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123356677.htm,2025-11-28 15:50:25,42.0,16.063236,1,Giá CAO bất thường. AI dự đoán: 16.06 tr. (Cao hơn 161%)
3989,Cần Bàn Ab Như Hình Full Chức Năng,1.650.000 đ,15.19 tr,17.83 tr,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","Cần Bàn Xe Ab như hình full ốc salaya tình trạng tốt xe im bao mạnh, xe ủy quyền nhanh lẹ ạ. Xe bao im bao ngon ạ",Honda,Air Blade,2014,17300,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123346117.htm,2025-11-28 15:50:25,1.65,12.12257,1,Giá RẺ bất thường. AI dự đoán: 12.12 tr. (Thấp hơn 86%)
3991,Bán Xe Yamaha Chính Chủ,32.000.000 đ,,,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","**BÁN XE YAMAHA NMAX 155 ABS ĐỜI 2019 - BIỂN SỐ TP.HCM** 

Cần bán xe Yamaha NMAX 155 đời 2019, xe chạy bền bỉ, êm ái, tiết kiệm xăng. 

**Thông tin xe:** 
✅ **Biển số TP.HCM 9 nút** - dễ dàng sang tên 
✅ **Động cơ 155cc VVA** - mạnh mẽ, bốc, tiết kiệm nhiên liệu 
✅ **Phanh ABS trước & sau** - đảm bảo an toàn khi di chuyển 
✅ **Đã nâng cấp phuộc RCB** - êm ái hơn khi đi đường dài 
✅ **Dàn áo đẹp, máy móc zin, vận hành ổn định** 

Xe phù hợp cho ai cần một chiếc tay ga thể thao, mạnh mẽ để đi lại hằng ngày hoặc chạy tour. 

**Giá cả thương lượng nhẹ, hỗ trợ sang tên nhanh gọn.** 

**Liên hệ: [***] để xem xe tại TP.HCM.**",Yamaha,NM-X,2019,25000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123327949.htm,2025-11-28 15:50:25,32.0,18.200544,1,Giá CAO bất thường. AI dự đoán: 18.20 tr. (Cao hơn 76%)
3992,Honda vtx 1300 cc. Đời 2008. Hải quan chính ngạch,320.000.000 đ,6.78 tr,7.96 tr,"Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh","Bán gấp Honda VTX 1300
+ Đời 2008 Xe cực đẹp ,di chuyển trong thành phố nhẹ nhàng 
Máy 1300 chạy rất đã .Pô nổ uy lực .
Gi.á bá.n : có thương lượng nhé 
Thông tin chi tiết Lh :☎️ trực tiếp /Zalo để trao đổi",Honda,Dòng khác,2008,24000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123258178.htm,2025-11-28 15:50:25,320.0,67.05018,1,Giá CAO bất thường. AI dự đoán: 67.05 tr. (Cao hơn 377%)
4005,Dream thái lên đồ chơi Vip tặng biển số đẹp,82.000.000 đ,14.11 tr,16.56 tr,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","Dream thái lên đồ chơi Vip có giá trị
Biển số đẹp cho Ae sưu tầm
Chân áo leng keng 
Máy móc thì thầm 
Về chỉ việc chơi thôi",Honda,Dream,1995,1000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123287516.htm,2025-11-28 15:50:25,82.0,20.098324,1,Giá CAO bất thường. AI dự đoán: 20.10 tr. (Cao hơn 308%)
4015,cần bán 2 xe,60.000 đ,27.65 tr,32.46 tr,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","Em cần bán 2 con sh mode viet nam máy móc êm mua về chạy thôi , giá còn thương lượng 2 xe",Honda,SH Mode,2015,12345,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123258152.htm,2025-11-28 15:50:25,0.06,25.525467,1,Giá RẺ bất thường. AI dự đoán: 25.53 tr. (Thấp hơn 100%)
4025,xe chạy bình thường cần thanh ly,1.500.000 đ,9.54 tr,11.2 tr,"Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh",Xe may chạy binh thuong can thanh ly ai can ll cảm ơn,Honda,Wave,2016,200,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123240019.htm,2025-11-28 15:50:25,1.5,8.626197,1,Giá RẺ bất thường. AI dự đoán: 8.63 tr. (Thấp hơn 83%)
4035,Bán xe cup có đề,9.000.000 đ,3.35 tr,3.93 tr,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Xe cup như hình, giấy tờ đầy đủ , kg chính chủ, cho học sinh đi học,, giá 9 tr , liên hệ ***",Hãng khác,Dòng khác,2009,50000,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123217944.htm,2025-11-28 15:50:25,9.0,5.131681,1,Giá CAO bất thường. AI dự đoán: 5.13 tr. (Cao hơn 75%)
4076,MIO 110 nhập Thái Lan-BSTP-Chính Chủ-Máy Zin 100%,19.500.000 đ,5.51 tr,6.47 tr,"Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","Mio nhập thái.đời 2004.Biển số thành phố chính chủ.
 Xe cam kết máy móc còn nguyên zin chưa rớt đầu,chưa đụng tới nắp chao.
 Máy êm ru,mạnh.bao test các kiểu.
Dàn áo ngoài dọn mới theo đúng màu xanh trên cavet.
 Mua bán ra công chứng liền.
 Xem xe hẻm:326 phan đình phùng quận phú nhuận.
 ❤️❤️❤️ Giá:19 triệu 500 ngàn.",Yamaha,Mio,2004,45000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/125147387.htm,2025-11-28 15:50:25,19.5,5.615377,1,Giá CAO bất thường. AI dự đoán: 5.62 tr. (Cao hơn 247%)
4084,Vespa Lx125 3vie tu sửa bảo dưỡng mới hết 23tr,21.000.000 đ,12.1 tr,14.2 tr,"Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh","Xe Lx125 3vie mình dọn theo trend nhưng về không có thời gian chạy cần bán 21tr. Bill làm xe hết 23tr, đã thay mới các chi tiết hao mòn, máy zin xe làm êm như xe mới
Xe ở Trần Huy Liệu PN ngay bệnh viện An Sinh",Piaggio,LX,2014,38000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124962358.htm,2025-11-28 15:50:25,21.0,10.63934,1,Giá CAO bất thường. AI dự đoán: 10.64 tr. (Cao hơn 97%)
4086,bán xe Mxking 2019 như hình,40.000.000 đ,26.44 tr,31.04 tr,"Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","Lên cho Ae siêu phẩm Mxking 2019

Cấu hình 72+6 chạy chưa được 1.000 Km
- - - Nội công - - -
• Dên búa TA cân dục xử lý theo cấu hình
• Đầu lòng TA supap 25 28
• Bơm xăng TA
• Họng xăng cnc TA
• Kim phun Aracer
• Ecu ATERC V4 mẫu ex 2019
• bẩy nhớt cnc 
• Pô móc theo bài cổ Titan 42 51 60
• Nồi tháp 2010 mặt nhôm uma chống trượt
• Số đấu TA
• Két Redleo lớn 2 quạt 
• Nhông cam lớn xài sên cam winer bao đứt
• Nấp đầu + thớt lòng + bơm nước cnc lớn
• Đề lớn bình lớn bấm cái nổ
- - - Ngoại hình - - -
• Mâm RCB 5c
• Vỏ Pirelli Rosso
• Phuộc Sau RCB tím BD
• Chảng 3 CNC LCM,Phuộc Trước LCM
Máy êm, hoạt động tốt mọi chức năng
Xe nhà e chơi bill đồ tới lắm. Bén như cây kiếm

Giá 4x bay luôn.

*** LH( HUY 3 Tuổi )

Nhất điện thoại gọi cho e chở tận nhà cho ae xem luôn ạ",Yamaha,Dòng khác,2019,130000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124928303.htm,2025-11-28 15:50:25,40.0,21.205858,1,Giá CAO bất thường. AI dự đoán: 21.21 tr. (Cao hơn 89%)
4087,Cần Bán SHi 150 Nhập ý Đời cuối 2012,320.000.000 đ,69.27 tr,81.32 tr,"Phường 2, Quận Phú Nhuận, Tp Hồ Chí Minh","Cần Bán SHi 150 Nhập ý Đời cuối 2012, số máy 111xxxx. BKS 59l2 x8888. Màu Trắng Đen, sơn zin.
LH Chính Chủ uỷ quyền 30 năm.",Honda,SH,2021,20000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124844169.htm,2025-11-28 15:50:25,320.0,65.44724,1,Giá CAO bất thường. AI dự đoán: 65.45 tr. (Cao hơn 389%)
4089,Chính chủ bán Suzuki GN125 nguyên zin đời 2019,37.500.000 đ,34.5 tr,40.5 tr,"Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","Cần bán Suzuki GN125 nguyên zin đời 2019 như hình, máy móc ngon lành, tiếng nổ êm, đã vô 1 số đồ chơi xịn",Suzuki,GN,2019,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124882599.htm,2025-11-28 15:50:25,37.5,20.001915,1,Giá CAO bất thường. AI dự đoán: 20.00 tr. (Cao hơn 87%)
4090,Chính chủ bán Suzuki GN 125 đời 2019 nguyên zin,37.500.000 đ,34.5 tr,40.5 tr,"Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","Cần bán Suzuki GN 125 đời 2019 nguyên zin như hình, máy móc ngon lành, tiếng nổ êm, đã thêm 1 số đồ chơi xịn",Suzuki,GN,2019,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124882439.htm,2025-11-28 15:50:25,37.5,20.001915,1,Giá CAO bất thường. AI dự đoán: 20.00 tr. (Cao hơn 87%)
4107,bán ab thái zin 2010 giá bèo xe rat ngon,29.500.000 đ,12.59 tr,14.78 tr,"Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh","AB thái 2010 máy zin chưa rớt đầu lợi xăng,sang tên theo thông tư,giao cavet và căn cước chủ xe.",Honda,Air Blade,2010,20000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124229266.htm,2025-11-28 15:50:25,29.5,13.2441845,1,Giá CAO bất thường. AI dự đoán: 13.24 tr. (Cao hơn 123%)
4112,way 110 don kiểng,26.000.000 đ,10.08 tr,11.83 tr,"Phường 15, Quận Phú Nhuận, Tp Hồ Chí Minh",Do nhà dư xe cần ra đi e xe way dọn kiểng bao công chứng xe fun dàn ốc salaza heo dầu sau sh mam Raider rin đồng hồ way zx,Honda,Wave,2003,20000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/122419087.htm,2025-11-28 15:50:25,26.0,13.329569,1,Giá CAO bất thường. AI dự đoán: 13.33 tr. (Cao hơn 95%)
4113,Bán super cup custom,40.000.000 đ,13.41 tr,15.74 tr,"Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh","Xe cúp custom nhật nhập khẩu hải quan 2010
4 số : 50 cc năm 2010 
Phun xăng điện tử
Hàng hiếm
Chính chủ",Honda,Cub,2021,28000,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124275836.htm,2025-11-28 15:50:25,40.0,14.345256,1,Giá CAO bất thường. AI dự đoán: 14.35 tr. (Cao hơn 179%)
4120,RutureNeo Fi bao máy zin mới lột keo áo,35.000.000 đ,21.51 tr,25.25 tr,"Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",Ruture Neo FI bao máy zin xe nhà đang đi mới lột keo bộ áo theo thời gian,Honda,Future,2007,80000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/124042222.htm,2025-11-28 15:50:25,35.0,16.375511,1,Giá CAO bất thường. AI dự đoán: 16.38 tr. (Cao hơn 114%)
4121,Cần bán,9.000.000 đ,5.15 tr,6.05 tr,"Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh","Xe chính chủ cần bán, xe đi thay nhớt định kỳ, từ khi mua không hỏng hóc gì cả, là dòng xe nồi đồng cối đá nên mọi người yên tâm,bác nào cần ib cho e. Thank chotot",SYM,EZ,2008,120000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/123936716.htm,2025-11-28 15:50:25,9.0,4.4505825,1,Giá CAO bất thường. AI dự đoán: 4.45 tr. (Cao hơn 102%)
4136,Bán xe Honda Wave 2012,21.000.000 đ,6.87 tr,8.06 tr,"Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh","* Xe mới dọn liền lạc đồ chơi chi tiết trên xe Ae zoom để kiểm tra, có những món đặt nguyên hộp ở nước ngoài về (đồng hồ, phuộc, pô,...)
* Máy móc canh chỉnh im như cún thở, hoàn thành xe đi được 18km (như odo).
* Xe mới sơn dọn mới đúng đồ hãng (trừ tem Crom tự thiết kế)
* Giấy tờ đầy đủ, đúng pháp lý, sang tên rẹc rẹc...

Anh, em ưng liên hệ em xem xe trực tiếp thương lượng bù trừ ép giá. Em Hiếu 16t. *** ***",Honda,Wave,2012,18,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/123719137.htm,2025-11-28 15:50:25,21.0,7.5197086,1,Giá CAO bất thường. AI dự đoán: 7.52 tr. (Cao hơn 179%)
4149,"Cần bán SH 150 CBS Bien SG, ngay chủ đập thùng",66.000 đ,55.2 tr,64.8 tr,"Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","SH 150 CBS đklđ 2017

Biển SG, ngay chủ đập thùng công chứng nhanh

Ngoại hình đẹp leng keng, không tì vết

Máy nguyên zin chưa chạm, cực êm cực chuẩn

Cặp vỏ Dunlop dày cui hết mấy 🍠

Phụ kiện theo xe đầy đủ

Giá: 66 triệu
📞***",Honda,SH,2017,35000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/123594575.htm,2025-11-28 15:50:25,0.066,38.742332,1,Giá RẺ bất thường. AI dự đoán: 38.74 tr. (Thấp hơn 100%)
